symbol,date,open,high,low,close,adj_close,volume,source
BANKNIFTY,2024-01-01,48203.4492,48450,48044.1484,48234.3008,48234.3008,146900,yahoo
BANKNIFTY,2024-01-02,48194.8008,48223.5508,47689.8008,47761.6484,47761.6484,183200,yahoo
BANKNIFTY,2024-01-03,47796.3008,47798.75,47481.3516,47704.9492,47704.9492,233300,yahoo
BANKNIFTY,2024-01-04,47805.3984,48281.1992,47738.1484,48195.8516,48195.8516,175700,yahoo
BANKNIFTY,2024-01-05,48245.5508,48381.9492,47822.8516,48159,48159,181000,yahoo
BANKNIFTY,2024-01-08,48096.6484,48154.5,47387.3516,47450.25,47450.25,231400,yahoo
BANKNIFTY,2024-01-09,47705.3984,47939.3008,47156.0508,47242.6484,47242.6484,161000,yahoo
BANKNIFTY,2024-01-10,47073.8516,47423.4492,47010.8008,47360.8516,47360.8516,165200,yahoo
BANKNIFTY,2024-01-11,47538.6016,47662.1016,47237,47438.3516,47438.3516,132500,yahoo
BANKNIFTY,2024-01-12,47572.6992,47873.6992,47408.5,47709.8008,47709.8008,191600,yahoo
BANKNIFTY,2024-01-15,47891.0508,48248.0508,47825.3984,48158.3008,48158.3008,167100,yahoo
BANKNIFTY,2024-01-16,48109.9492,48305.3984,48002.8516,48125.1016,48125.1016,224500,yahoo
BANKNIFTY,2024-01-17,46573.9492,47212.75,45979.6016,46064.4492,46064.4492,499600,yahoo
BANKNIFTY,2024-01-18,45492.75,46184.0508,45430.6992,45713.5508,45713.5508,275000,yahoo
BANKNIFTY,2024-01-19,46103.5,46249.8516,45558.0508,45701.1484,45701.1484,296600,yahoo
BANKNIFTY,2024-01-23,46495.4492,46580.3008,44886.1016,45015.0508,45015.0508,422600,yahoo
BANKNIFTY,2024-01-24,44489.3984,45485.5,44489.3984,45082.3984,45082.3984,348700,yahoo
BANKNIFTY,2024-01-25,45057.9492,45139.0508,44429,44866.1484,44866.1484,386800,yahoo
BANKNIFTY,2024-01-29,45171.5,45660.3516,45110.8984,45442.3516,45442.3516,336800,yahoo
BANKNIFTY,2024-01-30,45481.5,45678.6992,45206.0508,45367.75,45367.75,232100,yahoo
BANKNIFTY,2024-01-31,45295.6484,46179.75,45071.1992,45996.8008,45996.8008,373100,yahoo
BANKNIFTY,2024-02-01,46164.8984,46306.8984,45668.3516,46188.6484,46188.6484,305700,yahoo
BANKNIFTY,2024-02-02,46568.1992,46892.3516,45901.25,45970.9492,45970.9492,337000,yahoo
BANKNIFTY,2024-02-05,45962.25,46048.6016,45615.1016,45825.5508,45825.5508,265900,yahoo
BANKNIFTY,2024-02-06,45891.1992,45932.1484,45527,45690.8008,45690.8008,178600,yahoo
