symbol,date,open,high,low,close,adj_close,volume,source
BANKNIFTY,2008-01-01,9819.5,9927.4004,9813.9502,9905.25,9905.1348,0,yahoo
BANKNIFTY,2008-01-02,10103.3496,10333.2998,9862.1504,10250.8496,10250.7305,0,yahoo
BANKNIFTY,2008-01-03,10164,10265.5996,10070.7998,10100.7002,10100.583,0,yahoo
BANKNIFTY,2008-01-04,10288.0498,10326.25,10120.9004,10233.2002,10233.0811,0,yahoo
BANKNIFTY,2008-01-07,9983.0996,10482.4004,9948.3496,10391.0996,10390.9785,0,yahoo
BANKNIFTY,2008-01-08,10463.8496,10558.2998,10244.9004,10355.5996,10355.4795,0,yahoo
BANKNIFTY,2008-01-09,10355.0498,10495.2998,10232.5498,10306.4502,10306.3301,0,yahoo
BANKNIFTY,2008-01-10,10442.2998,10624.2002,10239.3496,10266.8496,10266.7305,0,yahoo
BANKNIFTY,2008-01-11,10295.7002,10634.2002,10295.7002,10561.5498,10561.4268,0,yahoo
BANKNIFTY,2008-01-14,10614.8496,10774.1504,10525.7002,10698.3496,10698.2256,0,yahoo
BANKNIFTY,2008-01-15,10680,10755.7002,10433.9502,10465.7002,10465.5781,0,yahoo
BANKNIFTY,2008-01-16,10390.4502,10397.2998,10038.9502,10346.9502,10346.8301,0,yahoo
BANKNIFTY,2008-01-17,10404.7002,10420.25,10123.7002,10261.5,10261.3809,0,yahoo
BANKNIFTY,2008-01-18,10168.25,10215.2998,9648.4502,9739.9004,9739.7871,0,yahoo
BANKNIFTY,2008-01-21,9671.4004,9701.0996,8504.6504,9038.9502,9038.8447,0,yahoo
BANKNIFTY,2008-01-22,8663.7002,9015.7998,7958.9502,8682.4502,8682.3496,0,yahoo
BANKNIFTY,2008-01-23,9021.5,9501.5498,8889.5996,9259.2002,9259.0928,0,yahoo
BANKNIFTY,2008-01-24,9369.0996,9630.5498,8960.2002,9133.8496,9133.7432,0,yahoo
BANKNIFTY,2008-01-25,9170.3496,9827.2998,9170.3496,9752.25,9752.1367,0,yahoo
BANKNIFTY,2008-01-28,9748.3496,9937.9004,9313.5996,9901.9004,9901.7852,0,yahoo
BANKNIFTY,2008-01-29,9933.2002,10113.3496,9420.75,9569.5996,9569.4883,0,yahoo
BANKNIFTY,2008-01-30,9635.3496,9635.3496,9309.7998,9404.1504,9404.041,0,yahoo
BANKNIFTY,2008-01-31,9442.2002,9505.3496,9147.25,9226.25,9226.1426,0,yahoo
BANKNIFTY,2008-02-01,9320.25,9379.0498,9002.2002,9327.0498,9326.9414,0,yahoo
BANKNIFTY,2008-02-04,9444.4004,9708.5996,9424.2002,9561.5,9561.3887,0,yahoo
BANKNIFTY,2008-02-05,9577.2998,9577.2998,9363.3496,9397.7998,9397.6904,0,yahoo
BANKNIFTY,2008-02-06,9169.5498,9256.0498,9052.3496,9185.6504,9185.5439,0,yahoo
BANKNIFTY,2008-02-07,9225.2998,9283.3496,8925.9004,8960.4502,8960.3457,0,yahoo
BANKNIFTY,2008-02-08,8976.5996,8999.9502,8624.75,8817,8816.8975,0,yahoo
BANKNIFTY,2008-02-11,8841.2002,8879.2998,8216.9004,8419.25,8419.1523,0,yahoo
BANKNIFTY,2008-02-12,8586,8637.9004,8406.25,8512.3496,8512.251,0,yahoo
BANKNIFTY,2008-02-13,8598.25,8805.5498,8564.6504,8748.75,8748.6484,0,yahoo
BANKNIFTY,2008-02-14,8911.5996,9163.2002,8911.5996,9125.2002,9125.0938,0,yahoo
BANKNIFTY,2008-02-15,9059.2002,9403.7002,8951.0996,9380.0498,9379.9404,0,yahoo
BANKNIFTY,2008-02-18,9411.25,9518.3496,9320.4004,9404.2002,9404.0908,0,yahoo
BANKNIFTY,2008-02-19,9438.2002,9538.7002,9384.9502,9423.4502,9423.3408,0,yahoo
BANKNIFTY,2008-02-20,9215.4502,9346.0498,9056.0996,9129.0996,9128.9932,0,yahoo
BANKNIFTY,2008-02-21,9143.7998,9260.0996,8768.1504,8946.2002,8946.0967,0,yahoo
BANKNIFTY,2008-02-22,8922.1504,8922.1504,8642,8685.0996,8684.999,0,yahoo
BANKNIFTY,2008-02-25,8715.7998,8756,8399.2002,8666.5,8666.3994,0,yahoo
BANKNIFTY,2008-02-26,8704.3496,8810.1504,8691.0996,8742.25,8742.1484,0,yahoo
BANKNIFTY,2008-02-27,8808.6504,8903.4502,8676,8719.5996,8719.498,0,yahoo
BANKNIFTY,2008-02-28,8683.8496,8757.1504,8496.7998,8608.25,8608.1504,0,yahoo
BANKNIFTY,2008-02-29,8535.8496,8758.5498,8248.75,8688.3496,8688.249,0,yahoo
BANKNIFTY,2008-03-03,8460.5996,8460.5996,8004.7002,8047.4502,8047.3564,0,yahoo
BANKNIFTY,2008-03-04,8032.9502,8101,7587.6001,7736.6001,7736.5103,0,yahoo
BANKNIFTY,2008-03-05,7696.7998,7734.8999,7519.1001,7588.3501,7588.2617,0,yahoo
BANKNIFTY,2008-03-07,7474.2998,7474.2998,7064.5,7268.1499,7268.0654,0,yahoo
BANKNIFTY,2008-03-10,7163.5,7375.2002,6945.5,7272.5,7272.4155,0,yahoo
BANKNIFTY,2008-03-11,7186.1001,7481.75,7124.6001,7356.3999,7356.3145,0,yahoo
BANKNIFTY,2008-03-12,7533.5,7705.6499,7289.0498,7341.5498,7341.4644,0,yahoo
BANKNIFTY,2008-03-13,7226.7998,7226.7998,6840.6499,6914.6499,6914.5693,0,yahoo
BANKNIFTY,2008-03-14,6914.1499,7124.9502,6880,7106,7105.9175,0,yahoo
BANKNIFTY,2008-03-17,6956,6956,6493.0498,6556.2002,6556.124,0,yahoo
BANKNIFTY,2008-03-18,6493.3501,6611.1499,6335,6472.7998,6472.7246,0,yahoo
