symbol,date,open,high,low,close,adj_close,volume,source
BANKNIFTY,2023-01-02,43038.25,43382.75,42961.75,43203.1016,43203.1016,1798102100,yahoo
BANKNIFTY,2023-01-03,43151.4492,43482.8008,43148.4492,43425.25,43425.25,197000,yahoo
BANKNIFTY,2023-01-04,43417.5,43578.3984,42858.6484,42958.8008,42958.8008,216800,yahoo
BANKNIFTY,2023-01-05,43073.0508,43137.5508,42298.6016,42608.6992,42608.6992,189100,yahoo
BANKNIFTY,2023-01-06,42649.6992,42685.8984,41877,42188.8008,42188.8008,195100,yahoo
BANKNIFTY,2023-01-09,42404.8516,42716.8008,42186.5508,42582.75,42582.75,161800,yahoo
BANKNIFTY,2023-01-10,42642,42674.25,41835.75,42014.75,42014.75,179300,yahoo
BANKNIFTY,2023-01-11,42071.8516,42318,41729,42232.6992,42232.6992,169800,yahoo
BANKNIFTY,2023-01-12,42238.5,42343.5,41742.9492,42082.25,42082.25,154100,yahoo
BANKNIFTY,2023-01-13,42171.25,42453.9492,41885.6016,42371.25,42371.25,205500,yahoo
BANKNIFTY,2023-01-16,42622.5,42715.6484,42066.5508,42167.5508,42167.5508,312300,yahoo
BANKNIFTY,2023-01-17,42241.1992,42383.8008,41861.1016,42235.0508,42235.0508,256300,yahoo
BANKNIFTY,2023-01-18,42271.8008,42555.8984,42119.6484,42458,42458,170500,yahoo
BANKNIFTY,2023-01-19,42416.3008,42506.25,42234.8984,42328.8516,42328.8516,143400,yahoo
BANKNIFTY,2023-01-20,42516.0508,42709.1992,42366.1484,42506.8008,42506.8008,159100,yahoo
BANKNIFTY,2023-01-23,42891.4492,43005.8516,42727.6992,42821.25,42821.25,203600,yahoo
BANKNIFTY,2023-01-24,42994.4492,43078.8984,42615.6484,42733.4492,42733.4492,159500,yahoo
BANKNIFTY,2023-01-25,42703.6016,42733.0508,41540.3008,41647.6484,41647.6484,244700,yahoo
BANKNIFTY,2023-01-27,41382.3516,41417.8984,40148.8008,40345.3008,40345.3008,350800,yahoo
BANKNIFTY,2023-01-30,39856.1484,40789.5508,39419.8008,40387.4492,40387.4492,369900,yahoo
BANKNIFTY,2023-01-31,40563.8516,40811.6484,40167.6992,40655.0508,40655.0508,289900,yahoo
BANKNIFTY,2023-02-01,41115,42015.6484,39490.5,40513,40513,400100,yahoo
BANKNIFTY,2023-02-02,39943.3516,40757.6016,39761.4492,40669.3008,40669.3008,348500,yahoo
BANKNIFTY,2023-02-03,41019.3516,41539.9492,40609.75,41499.6992,41499.6992,308800,yahoo
BANKNIFTY,2023-02-06,41530.1484,41724.5,41261.1992,41374.6484,41374.6484,197800,yahoo
BANKNIFTY,2023-02-07,41513.1016,41630.75,41095.1016,41490.9492,41490.9492,171900,yahoo
BANKNIFTY,2023-02-08,41542.0508,41791.9492,41403.0508,41537.6484,41537.6484,136500,yahoo
BANKNIFTY,2023-02-09,41634,41634,41252.9492,41554.3008,41554.3008,142900,yahoo
BANKNIFTY,2023-02-10,41452.3984,41678.8984,41424.8984,41559.3984,41559.3984,155000,yahoo
BANKNIFTY,2023-02-13,41563.5,41662.5508,41157.8984,41282.1992,41282.1992,147000,yahoo
BANKNIFTY,2023-02-14,41410.4492,41718,41195.75,41648.3516,41648.3516,143100,yahoo
BANKNIFTY,2023-02-15,41674.6016,41795.4492,41455.6016,41731.0508,41731.0508,116300,yahoo
BANKNIFTY,2023-02-16,41925.6992,41979.1016,41521.9492,41631.3516,41631.3516,111700,yahoo
BANKNIFTY,2023-02-17,41514,41516.3008,40882.6992,41131.75,41131.75,138800,yahoo
BANKNIFTY,2023-02-20,41221.5508,41292.6016,40580.1016,40701.6992,40701.6992,143700,yahoo
BANKNIFTY,2023-02-21,40784.8984,40946.1992,40508.25,40673.6016,40673.6016,170200,yahoo
BANKNIFTY,2023-02-22,40494.1484,40529.25,39899,39995.8984,39995.8984,155200,yahoo
BANKNIFTY,2023-02-23,39983.6992,40147.8008,39600.25,40001.5508,40001.5508,200500,yahoo
BANKNIFTY,2023-02-24,40259.1016,40348.1016,39818.8984,39909.3984,39909.3984,144600,yahoo
BANKNIFTY,2023-02-27,39820.3984,40371.4492,39745.3984,40307.1016,40307.1016,165200,yahoo
BANKNIFTY,2023-02-28,40302.6992,40391.4492,40073,40269.0508,40269.0508,327800,yahoo
BANKNIFTY,2023-03-01,40473.8516,40725.3516,40341.9492,40698.1484,40698.1484,169800,yahoo
BANKNIFTY,2023-03-02,40604.5508,40773.25,40312.8984,40389.8008,40389.8008,149200,yahoo
