symbol,date,open,high,low,close,adj_close,volume,source
BANKNIFTY,2015-01-01,18728.1992,18781.5508,18638.8496,18750.4492,18750.2305,20500,yahoo
BANKNIFTY,2015-01-02,18752.1992,19118.8496,18752.1992,19057.8008,19057.5801,0,yahoo
BANKNIFTY,2015-01-05,19155.1992,19166,18987.6992,19017.4004,19017.1797,0,yahoo
BANKNIFTY,2015-01-06,18874.5996,18874.5996,18388.3496,18430.75,18430.5352,0,yahoo
BANKNIFTY,2015-01-07,18382.5508,18482.0508,18211.5,18304.25,18304.0371,0,yahoo
BANKNIFTY,2015-01-08,18587.0996,18752.3008,18486.1992,18701.4004,18701.1836,0,yahoo
BANKNIFTY,2015-01-09,18845.9004,18864,18479.6504,18637.25,18637.0332,0,yahoo
BANKNIFTY,2015-01-12,18632,18822.0508,18530.0996,18795.8496,18795.6309,0,yahoo
BANKNIFTY,2015-01-13,18889,18920.6504,18642.8008,18707.1992,18706.9824,0,yahoo
BANKNIFTY,2015-01-14,18670.4004,18769.6504,18517.9004,18603.8008,18603.584,0,yahoo
BANKNIFTY,2015-01-15,19340.4492,19410.4004,19061.3496,19235.6504,19235.4277,0,yahoo
BANKNIFTY,2015-01-16,19274.1504,19275.8008,19108.3496,19223.1504,19222.9277,0,yahoo
BANKNIFTY,2015-01-19,19345.6504,19434.1992,19299.0996,19406.0508,19405.8262,0,yahoo
BANKNIFTY,2015-01-20,19446.8008,19808.25,19446.8008,19767.0508,19766.8203,0,yahoo
BANKNIFTY,2015-01-21,19811.8496,19964.9492,19803.1504,19843.25,19843.0195,0,yahoo
BANKNIFTY,2015-01-22,19898.5,19964.25,19788.6992,19917.6504,19917.418,0,yahoo
BANKNIFTY,2015-01-23,20133.8496,20167.6504,19967.3496,20072.6992,20072.4668,0,yahoo
BANKNIFTY,2015-01-27,20179.8008,20609.25,20098.25,20555.25,20555.0117,0,yahoo
BANKNIFTY,2015-01-28,20507.5,20907.5508,20435,20491.75,20491.5117,0,yahoo
BANKNIFTY,2015-01-29,20475.6992,20579,20338.9492,20528.5996,20528.3613,0,yahoo
BANKNIFTY,2015-01-30,20600.6504,20600.6504,19732.4492,19843.75,19843.5195,0,yahoo
BANKNIFTY,2015-02-02,19778.9492,19991.4004,19564.5,19865.9004,19865.6699,0,yahoo
BANKNIFTY,2015-02-03,19941.6992,19963.6992,19303.5,19382.9492,19382.7246,0,yahoo
BANKNIFTY,2015-02-04,19423.25,19423.25,19113.3496,19174,19173.7773,0,yahoo
BANKNIFTY,2015-02-05,19170.1504,19444.6504,18977.9004,19051.9004,19051.6797,0,yahoo
BANKNIFTY,2015-02-06,19066.25,19119.6992,18740.3496,18786.6992,18786.4805,72600,yahoo
BANKNIFTY,2015-02-09,18650,18667.0508,18379.5996,18403.8496,18403.6348,0,yahoo
BANKNIFTY,2015-02-10,18242.9492,18933.6992,18226.9004,18752.5,18752.2812,0,yahoo
BANKNIFTY,2015-02-11,18890.75,19051.8008,18890.75,18940.8008,18940.5801,0,yahoo
BANKNIFTY,2015-02-12,19073.4492,19176.8008,18739.8496,19128.5996,19128.377,0,yahoo
BANKNIFTY,2015-02-13,19284.3008,19441,19164.25,19369.6992,19369.4746,0,yahoo
BANKNIFTY,2015-02-16,19518.8496,19532.6992,19127.1504,19189.9492,19189.7266,0,yahoo
BANKNIFTY,2015-02-18,19226.4004,19389.8008,19171.9004,19296.5,19296.2754,0,yahoo
BANKNIFTY,2015-02-19,19296.1504,19377.4492,18876.25,19188.3008,19188.0781,0,yahoo
BANKNIFTY,2015-02-20,19157.3008,19307.8008,18882.25,19073.5508,19073.3281,61900,yahoo
BANKNIFTY,2015-02-23,19199.1504,19219.75,18835.3496,18913.4004,18913.1797,0,yahoo
BANKNIFTY,2015-02-24,18940.4492,19022.1504,18737.75,18883.8008,18883.582,0,yahoo
BANKNIFTY,2015-02-25,18969.1992,19069.1504,18700.1992,18733.0508,18732.834,0,yahoo
BANKNIFTY,2015-02-26,18781.4004,18795.0996,18489.5996,18538.0996,18537.8848,0,yahoo
BANKNIFTY,2015-02-27,18659.6504,19114.4492,18654.8496,19074.5508,19074.3281,0,yahoo
BANKNIFTY,2015-03-02,19954.5,20065.5,19750.8496,20008.0996,20007.8672,0,yahoo
BANKNIFTY,2015-03-03,20043.4004,20043.4004,19821.5508,19961.1992,19960.9668,0,yahoo
BANKNIFTY,2015-03-04,20541.6504,20541.6504,19555.0996,19643.9004,19643.6719,0,yahoo
BANKNIFTY,2015-03-05,19605.5996,19830.3496,19398.75,19748,19747.7695,58100,yahoo
BANKNIFTY,2015-03-09,19545.25,19545.25,19112.6504,19145.5508,19145.3281,0,yahoo
BANKNIFTY,2015-03-10,19170.3008,19271.8008,18915.0996,19054.4004,19054.1797,0,yahoo
BANKNIFTY,2015-03-11,19050.3008,19181.8008,18917.9004,19044,19043.7793,0,yahoo
BANKNIFTY,2015-03-12,19201.0996,19255.9004,19095.3008,19141.8496,19141.627,0,yahoo
BANKNIFTY,2015-03-13,19359.75,19376.8496,18737.3496,18779.8008,18779.582,0,yahoo
BANKNIFTY,2015-03-16,18786.6504,18912.8496,18688,18837.3496,18837.1309,0,yahoo
BANKNIFTY,2015-03-17,18961.3008,19121.8496,18781.5,19058.25,19058.0293,0,yahoo
BANKNIFTY,2015-03-18,19080.25,19234.4004,18937.25,19147.25,19147.0273,0,yahoo
BANKNIFTY,2015-03-19,19345.6992,19373.4492,18739.8496,18811.1504,18810.9316,0,yahoo
BANKNIFTY,2015-03-20,18778.8008,18782.9492,18541.5,18606.3496,18606.1328,0,yahoo
BANKNIFTY,2015-03-23,18695.0508,18696.6992,18409.9004,18449,18448.7852,0,yahoo
BANKNIFTY,2015-03-24,18348.3496,18546.25,18289.75,18331.4492,18331.2363,0,yahoo
BANKNIFTY,2015-03-25,18364.3008,18433,18271.5996,18310.0996,18309.8867,0,yahoo
BANKNIFTY,2015-03-26,18138.8008,18224.0996,17729.0996,17831.6504,17831.4434,0,yahoo
BANKNIFTY,2015-03-27,18013.6504,18092.4004,17719.3496,18044.8008,18044.5918,0,yahoo
BANKNIFTY,2015-03-30,18160.1992,18393.25,18089.4492,18361.8008,18361.5879,0,yahoo
BANKNIFTY,2015-03-31,18424.0996,18494.3496,18158.5508,18206.6504,18206.4395,0,yahoo
BANKNIFTY,2015-04-01,18204.5508,18668.8496,18131.4004,18617.8496,18617.6328,45700,yahoo
BANKNIFTY,2015-04-06,18702.5996,18702.5996,18455.1992,18605.4492,18605.2324,0,yahoo
BANKNIFTY,2015-04-07,18666.5996,18669.5996,18351.8008,18469.3008,18469.0859,0,yahoo
BANKNIFTY,2015-04-08,18559.5508,18595.5996,18381.5508,18416.5996,18416.3848,0,yahoo
BANKNIFTY,2015-04-09,18523.3496,18894.75,18401.4492,18875.8496,18875.6309,0,yahoo
BANKNIFTY,2015-04-10,18869.8496,18896.5,18724.9492,18800.8496,18800.6309,54200,yahoo
BANKNIFTY,2015-04-13,18842.25,18890.6504,18708.3008,18798.25,18798.0312,43800,yahoo
BANKNIFTY,2015-04-15,18848.6504,19038.5,18615.8496,18716.3008,18716.084,0,yahoo
